student_id,age,gender,course,year,study_hours_per_day,attendance_percent,previous_semester_marks,assignment_score,internal_marks,sleep_hours_per_day,screen_time_hours_per_day,social_media_hours_per_day,practice_tests_completed,extracurricular_level,internet_access,parent_education,scholarship,part_time_job,final_exam_marks
STU108368,19,Male,Data Science,1st,3.2,90.1,76.5,57.4,55.9,6.6,4,0,4,Low,Good,Postgraduate,No,No,76.6
STU108369,22,Male,Computer Engineering,1st,8.9,85.8,67,79.6,72.1,7.5,4.1,3.2,3,Medium,Good,Graduate,No,No,89.3
STU108370,20,Male,Electronics,3rd,2.4,78.9,80.9,81.4,60.7,7.7,5.2,2.3,2,High,Good,Graduate,No,Yes,79.8
STU108371,19,Female,Mechanical Engineering,1st,3.5,77.2,68.4,55.9,63.7,6.4,4.8,3.9,2,Low,Good,Graduate,Yes,No,79
STU108372,22,Male,Computer Engineering,1st,4.6,63.5,74.2,52.4,85.1,7.4,9.2,0,5,Low,Average,Postgraduate,Yes,Yes,69.9
STU108373,17,Female,Civil Engineering,3rd,4.7,68.8,98,50.1,53.7,6,4.5,3.9,5,Medium,,Diploma,No,Yes,82.8
STU108374,22,Female,Mechanical Engineering,2nd,5.6,67.2,70.5,86.7,69.5,8.8,3.7,4.9,6,Low,Good,Graduate,No,No,84.9
STU108375,17,Male,Computer Engineering,4th,3.9,73.8,61.1,85.7,76.7,8.4,7.4,2.8,6,Low,Good,Graduate,No,No,76.7
STU108376,17,Female,Information Technology,3rd,5.7,79.2,58.8,81.7,73.6,7.1,5.2,4.3,6,Low,Good,Graduate,Yes,Yes,86.9
STU108377,23,Male,Mechanical Engineering,3rd,7.1,76.7,66.9,94.5,61.7,6,7,3.7,3,Low,Good,Postgraduate,No,No,79.9
STU108378,23,Male,Computer Engineering,2nd,7.3,80.6,69.5,98.7,75.1,7.1,5,0,6,Medium,Poor,Postgraduate,No,No,87
STU108379,19,Male,Electronics,2nd,4.3,86,68.8,57.1,55.6,5.5,6.6,2.7,3,Medium,Poor,Graduate,Yes,No,64.4
STU108380,22,Female,Information Technology,3rd,6,73,47.4,66.1,63.2,7.3,7.7,3,3,Medium,Good,Graduate,No,No,71.2
STU108381,23,Male,Mechanical Engineering,1st,2.5,86.9,38.6,83.7,92.3,4.5,8.1,0.9,3,Low,Average,Graduate,No,No,67.1
STU108382,17,Female,Civil Engineering,4th,3.4,91.7,55.4,30.6,79,5.6,6.7,3,7,Low,Average,Diploma,Yes,Yes,63.8
STU108383,23,Male,Civil Engineering,3rd,2.5,83,68.8,68.2,70,,1,0,3,High,Poor,Postgraduate,No,No,64.2
STU108384,20,Female,Mechanical Engineering,1st,4.7,71.5,68.8,86.4,76.3,8.3,2.2,2.5,7,Low,Average,Graduate,No,No,84.2
STU108385,19,Female,Computer Engineering,3rd,3.1,89.4,73.9,66.8,58.7,7.2,5.8,3.2,5,Medium,Good,Postgraduate,No,No,73.8
STU108386,22,Male,Mechanical Engineering,4th,1.8,83.8,72.7,83,73.9,6.4,2.3,6.2,3,Low,Average,School,No,No,68.8
STU108387,22,Female,Information Technology,1st,4,85.4,61.5,42,63.7,5.7,3,1.1,4,Medium,Poor,Graduate,No,Yes,67.3
STU108388,21,Female,Data Science,1st,1.3,96.4,54.7,76.3,61.9,6.2,7,3.6,6,Low,Good,Graduate,No,No,76.4
STU108389,22,Male,Civil Engineering,4th,7.5,86.5,74.8,65.1,68.3,4.9,3.9,0.7,5,Low,Good,Graduate,No,No,75.5
STU108390,19,Male,Computer Engineering,1st,3.7,96.9,70.9,68.6,61.6,6.4,4.1,4.2,4,Low,Average,Postgraduate,No,No,82.4
STU108391,20,Male,Electronics,1st,6.8,76.2,53.8,57.8,72,9.2,4.4,2.4,8,Low,Good,School,No,Yes,84.1
STU108392,22,Female,Mechanical Engineering,2nd,3.8,72.8,76.1,96,75.8,6.9,7.6,3.4,4,High,Good,Graduate,No,No,86.9
STU108393,21,Female,Information Technology,2nd,2.4,,80.4,73,66.2,7.3,7.7,1.1,2,Low,Good,Diploma,No,No,85
STU108394,19,Male,Mechanical Engineering,3rd,7.2,66.2,78.3,74.2,30.1,4.8,9.9,3.3,0,Medium,Good,Graduate,No,No,72.5
STU108395,17,Male,Electronics,3rd,5,100,80.5,,57.8,8.3,6.9,1.6,2,Medium,Good,Graduate,No,No,84.7
STU108396,18,Male,Information Technology,4th,8.6,93.6,58.2,58.1,54.9,8.5,8.4,2.3,1,Low,Poor,School,No,No,71.2
STU108397,18,Female,Electronics,4th,3.9,79.1,79.1,74.1,75.2,7,3.8,0.8,7,Low,Average,School,No,No,88.6
STU108398,17,Female,Information Technology,4th,3.9,92.4,65.9,61.8,59.8,7.5,2.4,2,9,High,Good,School,No,No,82
STU108399,23,Female,Data Science,2nd,6.8,85.9,94.6,61.1,63,6.1,6.4,2.9,7,Medium,Average,Graduate,No,No,83.1
STU108400,22,Male,Civil Engineering,1st,6.8,62.5,79.6,76.6,81.8,6.5,4.8,2.5,3,Medium,Good,Graduate,No,No,88.1
STU108401,18,Male,Information Technology,4th,5.1,68.2,73.6,67.8,59.1,9.8,8.5,4.4,6,Low,Good,Postgraduate,No,No,79.8
STU108402,23,Male,Electronics,1st,11.5,81.4,90.3,100,72.8,6.3,4.4,1.6,3,Low,Good,School,Yes,No,100
STU108403,18,Female,Computer Engineering,4th,4.2,79.9,61.4,98.7,61.4,8.8,4,4.9,8,Medium,Good,Graduate,Yes,No,82.7
STU108404,17,Male,Civil Engineering,1st,2.3,93.7,75.2,69.6,63.4,9.1,4.6,2,4,Low,Good,Diploma,No,No,75.7
STU108405,22,Male,Data Science,4th,2.8,81.6,97.1,48.9,53.7,7.3,5.1,4.9,7,Low,Good,Diploma,No,Yes,75.7
STU108406,22,Female,Mechanical Engineering,4th,4.3,62.8,78.6,67.6,62.7,6.7,5.3,3,1,Medium,Good,Postgraduate,No,No,70.9
STU108407,23,Male,Data Science,2nd,7.8,71.5,70,87.7,77.1,5.3,5.5,5.6,3,Low,Average,School,No,No,88.3
STU108408,17,Male,Data Science,1st,4.4,86.9,64.5,58.7,56.5,7.4,7.9,2.7,7,Medium,Average,School,Yes,No,72.3
STU108409,23,Female,Mechanical Engineering,1st,7.9,56.1,55.4,96.1,60,6.8,2.9,0.2,6,Medium,Poor,Graduate,No,No,91.3
STU108410,22,Male,Information Technology,2nd,5.7,61.1,64.2,80.7,100,6.7,7,2.1,6,Low,Good,Diploma,Yes,Yes,87.4
STU108411,22,Male,Data Science,1st,7,73.5,57.4,54.4,73.6,6.3,6.6,2.5,4,Medium,Good,Graduate,No,No,75.1
STU108412,19,Male,Civil Engineering,3rd,5.6,89.1,65,62.1,74.7,7.1,5.8,4.9,6,Medium,Average,Graduate,No,No,80.4
STU108413,23,Male,Data Science,2nd,,75.4,66.6,64.2,61.2,7.3,6.1,0,3,Low,Poor,Graduate,Yes,No,86.8
STU108414,19,Male,Computer Engineering,2nd,6.3,83.5,80.9,59.9,84.6,6.8,4.3,1.1,3,Medium,Good,School,No,No,92.3
STU108415,17,Female,Civil Engineering,2nd,3.7,78.1,62.7,54.8,86.9,8.1,2.4,2.8,0,Medium,Average,Graduate,No,No,79
STU108416,20,Male,Computer Engineering,3rd,3.7,76.3,60.2,63.4,61.5,6.8,6,3,2,Low,Average,Graduate,No,No,66.4
STU108417,18,Female,Civil Engineering,1st,5.5,70.2,79.5,66.3,85,6.6,4.2,4.4,4,High,Good,Postgraduate,No,No,79.5
STU108418,19,Male,Electronics,3rd,8.7,88.1,77.1,91.5,88.8,5.6,6.4,0,6,Low,Good,Graduate,No,No,96
STU108419,18,Male,Mechanical Engineering,4th,1.7,62.9,64.8,78.6,41,6.6,4.6,1.4,5,Medium,Average,Diploma,No,Yes,61.6
STU108420,21,Male,Civil Engineering,2nd,0.7,75.2,75.8,79.5,82,6.7,6.9,3.8,2,Low,Good,Graduate,No,No,79
STU108421,17,Male,Civil Engineering,1st,4.3,91.8,64.6,77.2,59.3,4.1,7.3,2.4,4,Medium,Average,Graduate,No,No,69.3
STU108422,20,Male,Information Technology,4th,6.9,68.8,65.2,60.1,88.6,7.4,7,3.6,2,Low,Average,School,No,No,77.1
STU108423,21,Male,Information Technology,1st,4.9,59.3,88.2,89.2,58.8,7.8,7.7,2.3,2,Medium,Poor,Graduate,No,Yes,74.3
STU108424,21,Female,Electronics,1st,2.5,52.6,66.2,65.5,78.5,9.2,5.2,4.1,5,Low,Average,Graduate,No,No,83.8
STU108425,22,Male,Information Technology,3rd,5,86,62.7,67,45.4,5.8,7.2,1.5,5,Medium,Good,Diploma,Yes,No,79.4
STU108426,21,Female,Information Technology,1st,1.3,86.8,68.2,77.7,85.6,6.7,4.5,2.1,5,Medium,Average,Graduate,No,No,75.9
STU108427,17,Male,Computer Engineering,1st,6.1,73.9,42.5,100,71,7.3,4.1,2.4,7,Medium,Good,Graduate,No,No,82.7
STU108428,19,Male,Information Technology,4th,4.2,62.7,65.8,63.5,88.1,6.7,5.4,1.4,4,Low,,Graduate,No,Yes,76.5
STU108429,17,Male,Information Technology,2nd,4.6,76.2,71.3,47.6,60,6,7.8,2.7,4,Medium,Poor,School,Yes,Yes,71.1
STU108430,19,Female,Electronics,4th,5.7,92.1,93.8,76.3,73,5.2,4.8,1.8,3,Low,Good,Postgraduate,No,No,96.9
STU108431,21,Female,Electronics,1st,5.2,62.8,69.2,82.3,91.3,6.9,7,3,8,Low,Average,School,Yes,No,83.1
STU108432,21,Female,Data Science,4th,3.7,90.7,73.7,65.5,69.6,8.2,3.2,2.9,5,High,Good,Graduate,Yes,No,77.4
STU108433,20,Male,Information Technology,3rd,6.9,57.7,72.5,63.1,76,6.8,1.5,1.4,5,Medium,Good,School,No,No,80.8
STU108434,19,Male,Information Technology,1st,6.4,64.4,97.5,52.9,79.8,6.7,4.2,3.3,3,Medium,Average,Diploma,No,No,91.5
STU108435,21,Female,Civil Engineering,3rd,1.3,79.3,81,77.1,48.3,7.2,5.1,2.9,7,Medium,Good,School,No,No,76.8
STU108436,22,Male,Information Technology,4th,4.3,89.4,49.1,100,62.7,7.6,7.2,1.6,1,High,Good,Graduate,No,No,74.6
STU108437,18,Male,Computer Engineering,1st,2.6,95.7,84,97.7,85.9,7.2,4.7,3.8,6,Medium,Average,Postgraduate,No,No,98.9
STU108438,20,Male,Civil Engineering,3rd,2.3,89.9,55.7,76.5,41.3,5.4,8.4,2.7,2,High,Good,Diploma,No,No,63.4
STU108439,17,Male,Information Technology,2nd,5.9,96.6,59.5,65.8,85.7,7.3,6.2,4.1,5,High,Poor,Postgraduate,No,No,83.3
STU108440,20,Male,Computer Engineering,4th,4,80.2,51.1,77.7,61.8,6.1,4.7,4.6,4,Low,Average,Graduate,No,No,90.3
STU108441,18,Female,Data Science,3rd,4.5,70.5,91.7,67.1,98.8,6,5.7,0.9,5,High,Average,Postgraduate,Yes,No,100
STU108442,19,Female,Civil Engineering,1st,3.5,92.2,83.4,62.4,76.1,5.6,3.1,5,5,Medium,Poor,Graduate,No,No,80.6
STU108443,17,Female,Mechanical Engineering,1st,5.5,94.4,84,74.4,58.8,6.7,4.7,3.3,5,Low,Good,Diploma,Yes,No,88.1
STU108444,17,Male,Information Technology,2nd,6.2,89.2,81.5,91.2,83.7,6.2,4.8,3,3,Low,Poor,Graduate,Yes,Yes,89.9
STU108445,19,Female,Civil Engineering,4th,9.1,,77,69.2,90.1,6.5,5.6,1.5,6,Low,Poor,Graduate,No,No,96
STU108446,23,Female,Electronics,2nd,4.4,94.7,63.8,69,78.5,5.7,4.6,3,5,Medium,Good,Diploma,No,No,72.9
STU108447,23,Female,Civil Engineering,3rd,1.9,82.1,70.7,68,63.8,7.8,6.1,0,6,Low,Good,Graduate,Yes,No,74.9
STU108448,20,Male,Electronics,1st,3.8,77.8,61.3,83.9,90.1,6.4,2,0.8,3,Low,Good,Graduate,No,No,86.9
STU108449,21,Female,Information Technology,3rd,6.5,86.7,56.9,84.8,57,6,7.4,0,8,Medium,Average,School,No,No,80.1
STU108450,23,Male,Computer Engineering,3rd,3.3,83.7,59.7,55.9,85,4.9,5.2,2.3,7,Low,Good,Graduate,Yes,No,73.7
STU108451,20,Female,Electronics,3rd,1.8,88.6,98,69.4,36.3,8.7,6.7,4.5,4,Low,Average,Graduate,No,No,77.1
STU108452,23,Male,Civil Engineering,4th,3.3,76.4,63,88.6,71.6,5.1,7.3,2.9,5,Medium,Poor,School,Yes,Yes,63.4
STU108453,18,Male,Civil Engineering,1st,3.7,88.9,81,67,62.2,7.1,5.6,3.4,7,Low,Good,Graduate,No,No,82.2
STU108454,22,Male,Electronics,2nd,2.6,88.3,95,,50.8,7.5,6.9,2.2,2,Low,Average,Graduate,No,No,73.2
STU108455,21,Female,Data Science,4th,5.2,80.6,78.1,82.3,88.3,6.4,5.9,2.5,5,Medium,Good,Graduate,No,No,98.7
STU108456,20,Male,Data Science,1st,4.6,69,57.8,98.3,39.9,7.3,5.8,0,5,Low,Good,Graduate,No,No,72.5
STU108457,22,Female,Data Science,3rd,6.4,92.9,58.4,67.3,89.4,7.3,4.2,4.1,1,Low,Good,Graduate,No,No,80.3
STU108458,22,Female,Electronics,3rd,3.9,63.5,69.5,82.5,48.5,7.7,7.6,3.3,3,Medium,Average,Graduate,Yes,No,72.3
STU108459,23,Female,Electronics,3rd,5.9,66.5,97.3,83,84.7,7.5,5.4,3.7,4,Medium,Good,Graduate,No,No,100
STU108460,19,Female,Civil Engineering,1st,3.8,80,86.5,88.2,59.1,6.5,8,3,3,Medium,Good,Graduate,Yes,Yes,76.6
STU108461,18,Female,Information Technology,1st,2.5,47.9,75,77.3,42.6,6.4,3,1.8,8,High,Good,Postgraduate,No,No,62.2
STU108462,18,Female,Information Technology,3rd,3.7,96.5,65.3,88.7,63.7,9.1,4,3.3,4,Low,Average,Graduate,No,No,79.6
STU108463,18,Male,Computer Engineering,1st,1.6,78.2,72.9,,77.9,8,3,2.1,4,High,Good,Diploma,No,No,80.6
STU108464,21,Female,Electronics,3rd,8.4,96.5,70.5,71.2,57.4,6,7.4,2.4,6,Low,Good,School,No,No,85.1
STU108465,17,Female,Information Technology,2nd,5.1,99.6,70.4,49.7,73.6,7.2,6.4,4.2,5,High,Good,Graduate,Yes,No,90
STU108466,21,Male,Information Technology,2nd,3.2,,56.6,68,79.7,7.2,2.1,4,10,Medium,Average,Postgraduate,No,No,80.9
STU108467,20,Female,Data Science,2nd,4,94.2,56.4,59.2,90.9,6.8,3.5,1.8,2,Low,Average,Graduate,No,No,77.7
STU108468,22,Male,Data Science,4th,0.5,65.3,72.3,77,70.9,8.7,2.9,3.1,3,Low,Good,Graduate,No,No,69.9
STU108469,22,Male,Data Science,3rd,7.7,83.2,52.9,86.8,86.3,6.7,7.3,4.1,4,Medium,Good,Postgraduate,No,No,93.3
STU108470,17,Male,Mechanical Engineering,3rd,7.5,72.3,59.9,80.5,81.9,6.7,7.6,0.3,3,Low,Good,Graduate,No,No,82.8
STU108471,20,Male,Information Technology,4th,5,86.4,68.4,83.7,68.7,7.7,4.3,2.7,7,High,Poor,Graduate,No,No,76.6
STU108472,17,Female,Data Science,3rd,5.4,88.6,72.3,73.4,86.1,5.8,1.1,2.7,9,Medium,Average,Diploma,No,No,89.4
STU108473,22,Female,Data Science,4th,2.3,,82.5,69.9,82.5,6.2,1.2,0,4,Low,Average,School,Yes,No,82.9
STU108474,23,Female,Electronics,1st,2.4,84.5,51.7,54.4,67.7,8.4,7.8,1.1,8,Medium,Good,Diploma,Yes,No,69
STU108475,21,Female,Civil Engineering,4th,1.4,89.3,51.7,43.1,80,6.8,7.7,0.7,8,Medium,Good,Postgraduate,Yes,No,64.5
STU108476,18,Male,Data Science,2nd,4.5,80.3,85,49.4,73.8,5.9,8.3,2.3,5,Low,Good,School,No,No,82.6
STU108477,22,Male,Electronics,4th,6.9,100,89.8,62.1,77.7,7,5,2.8,5,Medium,Average,School,No,No,91.1
STU108478,19,Female,Computer Engineering,4th,4,76.4,54.4,85.7,96.4,7,1.1,0.4,2,Medium,Good,School,No,No,84.4
STU108479,18,Female,Data Science,2nd,5.5,97.9,57,53.6,58.7,8.3,6.2,1.4,9,Medium,Good,Graduate,No,No,86.1
STU108480,22,Male,Civil Engineering,2nd,6.8,91.7,75.1,59.7,73.6,8,4.2,2.2,3,Low,Average,Graduate,No,No,86.4
STU108481,21,Other,Electronics,3rd,1.6,55.7,68.6,64.9,70.4,7,8.7,5.3,3,Low,Poor,Postgraduate,No,No,55.9
STU108482,17,Female,Civil Engineering,1st,8.5,95.9,68.7,91.3,81,8.6,6.6,1.7,3,Low,Good,Postgraduate,No,No,87.5
STU108483,23,Female,Data Science,4th,7.1,90.9,57.9,71.4,63.7,8.2,5.6,2.4,4,Medium,Good,Postgraduate,No,No,86.5
STU108484,23,Male,Computer Engineering,1st,5.8,79.4,77.4,74,62.1,7.2,4.4,3,4,Medium,Average,Postgraduate,Yes,Yes,85.5
STU108485,18,Male,Data Science,4th,6.6,82.4,64.9,78.2,69.1,5.9,7.9,5.1,4,Medium,Good,Graduate,No,No,84.5
STU108486,21,Female,Electronics,2nd,6.7,83.9,64.5,92.9,76.7,8.8,3.8,2.7,7,Medium,Poor,Graduate,No,No,92.9
STU108487,23,Female,Computer Engineering,3rd,5.4,94.5,53.3,73.3,63.6,8.2,2.4,5.2,6,Medium,Good,Graduate,No,Yes,80
STU108488,23,Male,Computer Engineering,1st,7.7,73,78.3,,32.8,5.5,5.4,0.2,1,High,Good,School,No,No,77.3
STU108489,20,Female,Computer Engineering,2nd,3.9,97,63.3,73.9,56.7,6.1,7.4,3.6,3,Medium,Good,Diploma,No,Yes,75.9
STU108490,19,Female,Mechanical Engineering,2nd,5.7,65,67.4,93.6,89.8,5.3,8.5,1.3,8,Low,,Diploma,Yes,No,88.2
STU108491,18,Male,Electronics,2nd,7.4,56.9,83.5,81.6,91.7,5.6,2.1,2.1,3,Low,Poor,Graduate,No,No,94.9
STU108492,17,Male,Mechanical Engineering,1st,0.5,85.1,54.4,75.2,63.1,8.2,7.7,1.8,7,Low,Good,Diploma,No,No,72.9
STU108493,23,Female,Civil Engineering,4th,5.7,93.1,66.9,77.3,95.2,6.9,5.1,0.9,5,Medium,Poor,Diploma,Yes,No,89.8
STU108494,20,Male,Computer Engineering,1st,6.2,75.8,47.7,44.4,65.4,6.1,6.8,4.2,6,Low,Poor,Postgraduate,No,No,63.8
STU108495,21,Female,Mechanical Engineering,4th,1.4,50.8,61.2,42.4,48.5,7.6,2.3,1,5,High,Average,Diploma,No,No,62
STU108496,23,Male,Data Science,2nd,5.4,60.1,84.7,85.4,65.7,7.7,4.4,1.5,6,Low,Average,Graduate,Yes,No,88.3
STU108497,19,Female,Mechanical Engineering,3rd,3.2,83.2,48,91.3,80.2,8.3,6.5,2.1,2,Low,Average,Diploma,Yes,No,74.2
STU108498,17,Female,Information Technology,1st,5.6,77.9,71.1,62.6,62.1,,5.2,1.5,6,Medium,Average,Graduate,Yes,No,83.9
STU108499,21,Male,Civil Engineering,3rd,4.6,93.4,88.8,74.9,78.4,7.5,5,2.9,7,Medium,Average,Diploma,No,No,99.8
STU108500,21,Female,Computer Engineering,3rd,2.9,78.9,75.1,81.3,73.7,5.9,4.5,0,3,Medium,Good,Graduate,No,No,82.8
STU108501,18,Male,Computer Engineering,1st,7,69.1,60.4,96.9,66,,5.2,1.1,4,Medium,Good,Graduate,Yes,No,87.2
STU108502,23,Male,Civil Engineering,1st,4,81.7,53.5,70.8,80.9,6.8,5.2,1.4,4,High,Good,Graduate,Yes,Yes,76.6
STU108503,18,Female,Civil Engineering,1st,5.3,90.2,42.9,83.1,87.2,4.2,2.9,1.2,4,Medium,Good,Graduate,No,No,79.2
STU108504,17,Female,Electronics,1st,7.4,94.2,88.3,100,72.5,7.2,4.1,4.6,4,Low,Poor,Postgraduate,No,No,87.2
STU108505,23,Male,Data Science,1st,3,76.7,62.5,67.8,78.3,4.9,6.4,1.8,2,Low,Good,Diploma,Yes,Yes,71.8
STU108506,22,Male,Civil Engineering,1st,4.8,78.8,44.6,73,49.6,7.6,4.9,1.8,5,Medium,Average,Graduate,No,Yes,67.3
STU108507,23,Male,Civil Engineering,3rd,3.8,87.4,54.7,55.4,89.5,6.4,6.2,2.8,6,Medium,Poor,Graduate,No,Yes,74
STU108508,22,Male,Electronics,2nd,4.3,69,54,56.2,62.5,6.4,4.9,4,3,Medium,Good,School,No,Yes,81
STU108509,21,Male,Civil Engineering,2nd,9.1,86.8,61.6,85.1,57.9,6.2,4.1,1.5,8,Medium,Average,Graduate,Yes,No,85.6
STU108510,18,Female,Mechanical Engineering,1st,5.7,75.2,98,89.9,82.4,6.1,7.2,2.9,10,Low,Good,Postgraduate,Yes,No,89.3
STU108511,19,Male,Information Technology,3rd,5.4,77.1,80,89.5,64.6,6.5,6.5,0.6,7,Low,Average,Graduate,No,No,89.8
STU108512,23,Female,Information Technology,2nd,5.8,78,74.3,56.5,60.3,7.8,5,3,6,Medium,Average,School,Yes,No,84.9
STU108513,19,Male,Information Technology,3rd,5.7,79.6,83.6,68.9,65.9,5.6,6.8,2.4,3,Medium,,Graduate,No,No,80.2
STU108514,23,Female,Civil Engineering,3rd,1.1,100,91.8,79.2,53,6.8,6.4,0.9,4,Low,Average,School,Yes,No,78.5
STU108515,21,Female,Information Technology,3rd,9.4,72.4,74.9,37.9,60.1,9.1,4.1,0,3,Low,Good,Graduate,Yes,No,76.7
STU108516,18,Female,Data Science,2nd,1.9,73,86.7,78.9,84.3,6.1,5.5,4.3,3,Medium,Good,School,No,No,82.9
STU108517,17,Male,Mechanical Engineering,3rd,8.3,95.4,59.7,100,86.3,6.8,6,3.9,4,Low,Average,Diploma,No,No,87.2
STU108518,17,Female,Information Technology,2nd,6,83.3,56.8,89.1,70.9,7.7,6.2,3.3,8,Low,Average,Graduate,Yes,Yes,94.5
STU108519,17,Female,Computer Engineering,4th,5.2,87.2,54.6,35.8,60.5,9.2,8.7,4.4,1,Low,Average,Graduate,No,Yes,75.5
STU108520,23,Female,Civil Engineering,4th,4.2,65.6,71.8,78,75.8,8.5,6.5,3.3,4,Low,Good,Diploma,Yes,No,77.2
STU108521,23,Female,Mechanical Engineering,2nd,10,,33.8,75.2,43.5,6.6,6.5,1.1,4,Medium,Average,Diploma,No,No,79.7
STU108522,19,Male,Data Science,4th,6,87.7,85.2,76.1,86.4,7.2,3,2.8,2,Low,Average,Graduate,Yes,No,95.5
STU108523,18,Female,Information Technology,3rd,4.8,69.9,61.6,73.6,69,6.6,10.5,4.8,8,Medium,Good,Postgraduate,Yes,No,81
STU108524,23,Other,Data Science,2nd,3.7,85.5,78.7,67.1,55.5,8,2.6,1.7,5,Medium,Average,Diploma,No,No,65
STU108525,18,Female,Civil Engineering,1st,3.5,75.5,49.9,37.1,90.8,6.7,4.1,2.1,5,Low,Average,School,No,No,67.2
STU108526,19,Female,Information Technology,3rd,4.9,70.3,82.4,76.7,70.6,8.7,4.2,3.1,3,Medium,Average,Postgraduate,No,No,87.3
STU108527,23,Female,Computer Engineering,4th,2.9,90.2,86,81.4,64,4.7,4.6,4.8,7,Medium,Average,Diploma,No,No,83.3
STU108528,17,Female,Mechanical Engineering,4th,6.2,91.7,69.3,63.7,98.7,7.5,3.4,3.5,4,Medium,Good,Graduate,No,No,98.4
STU108529,17,Female,Computer Engineering,3rd,3.5,79.5,74.9,90.9,62.6,7.6,2,1.2,6,Low,Poor,Diploma,No,No,81.6
STU108530,21,Female,Information Technology,2nd,6.8,83.4,54.7,47.4,80.5,4,7.6,2.7,5,Low,Good,Diploma,No,No,70.9
STU108531,22,Male,Electronics,3rd,6.8,93.9,68.6,46.1,79.7,5,4.2,2.7,6,Low,Good,Graduate,Yes,No,83.1
STU108532,20,Female,Mechanical Engineering,4th,4.7,73.3,80.6,73.3,58.1,8.2,1,3.5,6,Low,Good,Diploma,Yes,No,85.8
STU108533,22,Female,Data Science,2nd,6,82.2,64.1,61.8,68,7.4,4.6,0.4,10,Medium,Good,School,No,Yes,79.6
STU108534,23,Male,Information Technology,2nd,6.1,73.4,87.8,86.6,66.5,7.7,6.1,0.5,4,Low,Poor,School,No,No,79
STU108535,18,Male,Computer Engineering,3rd,1.9,65.8,44.8,65.6,45.3,8.6,2,2.3,8,Medium,Poor,Diploma,Yes,No,61.8
STU108536,23,Female,Civil Engineering,4th,8.3,73.3,63.7,92.4,42.5,6.4,6.4,2.5,6,Medium,Good,Diploma,Yes,No,81.4
STU108537,18,Female,Electronics,4th,4.3,64.5,43,61.2,39.5,8.6,5.8,1.2,5,Medium,Average,,No,Yes,53.4
STU108538,18,Male,Civil Engineering,1st,6.2,83.1,72.1,74.2,63.7,10,3.5,2.6,5,Low,Good,Postgraduate,No,No,84.9
STU108539,22,Female,Information Technology,1st,6.2,68.7,65.2,42.2,56.1,8.2,5.8,2.5,2,Medium,Average,Graduate,Yes,No,65.2
STU108540,20,Female,Data Science,4th,0.5,61.2,65.7,71.2,57,7.3,8.5,5.3,7,High,Good,School,No,No,69
STU108541,21,Male,Computer Engineering,4th,3.5,86.9,77.6,73.1,64.1,6.7,5.3,1.9,10,Low,Good,Graduate,No,Yes,80.8
STU108542,22,Male,Mechanical Engineering,2nd,6.5,86.1,64.3,90.1,70.1,7,4.2,0.8,5,Low,Average,School,No,No,83
STU108543,20,Female,Electronics,3rd,4.9,74,98,49.3,65.6,7,3.6,4.7,4,Medium,Average,Diploma,Yes,No,72.4
STU108544,17,Female,Information Technology,4th,6.2,86.4,78.5,67.8,60.1,6.8,8.8,1.7,2,High,Average,Graduate,No,Yes,86.8
STU108545,17,Male,Information Technology,4th,5,68.3,68.4,,97,5.6,4.8,3.1,4,Medium,Good,Graduate,Yes,Yes,91.4
STU108546,18,Male,Information Technology,4th,7.3,73.5,59.2,95.8,67.2,7.3,4.7,4.2,4,Low,Good,School,No,No,82
STU108547,19,Male,Information Technology,1st,5,82.9,56.2,59.5,84,,7,5,7,High,Good,School,No,No,85
STU108548,23,Female,Computer Engineering,3rd,7.6,90.4,73.7,61.7,52.7,8.3,6.3,2.7,9,Medium,Good,Postgraduate,Yes,No,83.6
STU108549,23,Male,Mechanical Engineering,1st,2.8,73.4,61.2,46.5,88.7,7.4,2.4,0.8,3,Medium,Good,Postgraduate,No,No,75.5
STU108550,18,Female,Data Science,4th,4.5,70.8,80.9,40.2,62.3,6,5.6,3.1,6,Medium,Good,School,No,No,65.1
STU108551,19,Male,Electronics,1st,3.6,89.8,66.9,66.2,100,5.6,4.2,2.3,4,Medium,Good,Graduate,No,No,87.4
STU108552,20,Female,Information Technology,3rd,5.6,85.4,67,62.3,51.6,6.8,7.6,0.9,2,High,Good,Postgraduate,Yes,No,74.7
STU108553,17,Male,Civil Engineering,3rd,4.2,79.8,69.5,100,55.1,5.8,2.9,3.9,4,Medium,Good,Graduate,No,No,75.3
STU108554,23,Female,Information Technology,4th,4.3,92.2,66,77.2,67.4,7,6.8,3.8,4,Medium,Average,Diploma,Yes,No,90.3
STU108555,22,Female,Mechanical Engineering,3rd,3.4,100,71.6,68.9,65,6.1,1.3,4.6,1,Low,Good,Postgraduate,No,Yes,77.8
STU108556,19,Male,Mechanical Engineering,1st,3.9,82.4,94.9,81.8,53.6,8.2,6.5,2.8,3,Medium,Average,Postgraduate,Yes,No,79.5
STU108557,20,Male,Computer Engineering,3rd,4.8,70.9,75,87.4,90.6,7.4,6.7,0,6,Low,Poor,Graduate,No,No,90.9
STU108558,17,Female,Computer Engineering,2nd,0.8,84,73.5,90.2,89.2,7.9,3.4,5.3,4,Medium,Average,Graduate,No,No,84.1
STU108559,22,Male,Civil Engineering,2nd,0.5,68.2,78.2,75.9,65.2,6.6,6.9,0.4,5,Medium,Average,Diploma,No,No,77.8
